,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
244,994,995,Amine Gouiri,FRA,FWMF,Nice,Ligue 1,22,2000,3,3,226,2.5,0,2.0,0.8,40.0,0.0,0.0,12.5,0.0,0.0,0.0,21.2,29.6,71.6,294.4,46.4,12.0,14.0,85.7,6.8,8.8,77.3,0.8,2.0,40.0,0.0,1.2,0.8,0.4,0.0,0.4,29.6,26.4,2.4,0.4,0.0,0.0,2.4,0.0,1.2,1.2,0.0,0.0,21.2,0.8,2.8,2.8,1.6,0.4,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.4,0.0,0.4,1.2,0.0,39.6,1.2,4.8,14.0,20.8,2.8,39.6,1.2,0.0,0.0,0.8,66.7,30.0,188.0,71.6,3.2,1.2,0.8,2.8,2.0,31.6,7.2,0.0,0.0,0.0,0.8,0.8,0.0,2.4,0.4,0.4,0.0,0.0,2.4,1.2,0.8,60.0,0.0,20.680000000000007,Mediano
99,407,408,Ousmane Camara,GUI,FWMF,Auxerre,Ligue 1,21,2001,3,0,24,0.3,0,3.33,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,23.3,26.7,87.5,523.3,200.0,3.33,3.33,100.0,16.7,16.7,100.0,3.33,6.67,50.0,0.0,3.33,3.33,3.33,3.33,6.67,26.7,26.7,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,6.67,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,36.7,0.0,0.0,10.0,26.7,3.33,36.7,3.33,0.0,0.0,0.0,0.0,23.3,236.7,116.7,6.67,6.67,0.0,0.0,0.0,16.7,3.33,3.33,0.0,0.0,6.67,0.0,0.0,6.67,3.33,0.0,0.0,0.0,6.67,0.0,10.0,0.0,0.0,20.179999999999996,Mediano
427,1686,1687,Terem Moffi,NGA,FW,Nice,Ligue 1,23,1999,2,2,162,1.8,0,0.56,0.56,100.0,0.0,0.0,13.1,0.0,0.0,0.0,10.0,13.3,75.0,138.3,6.67,5.56,7.22,76.9,2.22,2.78,80.0,0.56,1.11,50.0,0.0,1.11,0.0,0.56,0.56,0.0,13.3,11.7,1.67,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.78,2.22,0.0,0.56,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,18.3,0.0,1.11,8.89,8.89,2.22,18.3,2.78,2.22,80.0,0.56,20.0,13.9,82.8,30.0,1.11,0.56,1.11,1.67,1.67,15.0,3.33,0.0,0.0,0.0,0.0,0.56,0.56,0.56,0.0,0.0,0.0,0.0,0.56,1.11,0.56,66.7,0.0,20.033,Mediano
655,2592,2593,Wout Weghorst,NED,FW,Manchester Utd,Premier League,30,1992,4,4,274,3.0,0,0.67,0.33,50.0,0.0,0.0,10.1,0.0,0.0,0.0,14.0,20.7,67.7,165.0,20.0,10.0,13.7,73.2,1.67,2.0,83.3,1.0,2.0,50.0,0.0,1.67,0.33,0.0,0.0,1.67,20.7,20.7,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,2.33,0.0,0.0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,0.33,0.0,0.33,0.0,0.33,1.0,0.33,0.67,1.67,2.33,1.0,0.0,29.7,2.0,4.67,15.0,10.3,3.0,29.7,0.67,0.0,0.0,0.67,100.0,14.7,33.7,6.67,0.0,0.67,0.0,1.0,2.0,20.3,5.33,0.0,0.0,0.0,1.0,1.0,0.67,0.0,0.33,0.0,0.0,0.0,4.0,1.33,2.67,33.3,0.0,19.9895,Mediano
35,132,133,Fisnik Asllani,KVX,FWMF,Hoffenheim,Bundesliga,20,2002,4,0,60,0.7,0,2.86,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,22.9,38.6,59.3,222.9,42.9,20.0,28.6,70.0,1.43,4.29,33.3,0.0,0.0,0.0,0.0,2.86,1.43,0.0,0.0,0.0,38.6,38.6,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,22.9,0.0,1.43,7.14,5.71,0.0,0.0,0.0,0.0,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,2.86,2.86,0.0,0.0,51.4,0.0,2.86,14.3,35.7,10.0,51.4,1.43,0.0,0.0,1.43,100.0,27.1,107.1,65.7,1.43,1.43,1.43,1.43,1.43,35.7,11.4,0.0,0.0,0.0,1.43,1.43,1.43,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,19.829999999999995,Mediano
0,6,7,Matthis Abline,FRA,FWMF,Auxerre,Ligue 1,19,2003,5,2,185,2.1,1,4.29,1.43,33.3,0.11,0.33,20.4,0.0,0.0,0.0,7.14,10.0,71.4,139.5,40.0,1.43,2.38,60.0,4.76,5.24,90.9,0.48,0.95,50.0,0.0,0.0,0.48,1.43,0.48,1.9,10.0,9.05,0.95,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.48,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.48,0.0,0.95,0.48,0.0,0.95,0.0,0.95,0.48,0.0,0.48,0.48,1.9,0.48,0.0,25.7,0.48,1.43,11.4,12.9,6.67,25.7,1.43,0.48,33.3,0.95,66.7,17.1,97.1,10.5,1.43,0.0,0.95,7.62,3.33,19.0,6.67,0.0,0.0,0.0,0.95,1.43,0.48,0.95,0.48,0.0,0.0,0.0,0.48,1.43,1.43,50.0,0.2,19.691499999999998,Mediano
149,631,632,Andy Delort,ALG,FW,Nantes,Ligue 1,31,1991,2,0,29,0.3,0,3.33,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,30.0,46.7,64.3,403.3,156.7,16.7,23.3,71.4,10.0,13.3,75.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,46.7,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,6.67,0.0,0.0,73.3,0.0,16.7,43.3,13.3,0.0,73.3,10.0,6.67,66.7,3.33,33.3,40.0,226.7,50.0,0.0,0.0,0.0,13.3,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,10.0,3.33,3.33,50.0,0.0,19.526500000000002,Mediano
565,2205,2206,Pablo Sarabia,ESP,FW,Wolves,Premier League,30,1992,3,2,194,2.2,0,2.27,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,24.5,33.2,74.0,352.7,77.3,15.5,18.6,82.9,6.36,7.73,82.4,1.82,4.55,40.0,0.0,0.45,1.36,0.45,0.0,3.18,33.2,30.0,3.18,0.0,0.0,0.0,2.73,0.0,3.18,1.36,0.45,0.0,24.5,0.0,0.91,2.73,0.91,0.91,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.45,0.0,0.0,0.91,0.45,1.82,25.0,1.36,0.45,0.0,0.45,0.0,0.91,0.0,0.0,42.3,0.0,8.18,17.3,18.2,2.27,42.3,2.27,0.45,20.0,1.82,80.0,25.9,104.1,42.7,0.45,1.82,0.0,0.45,0.91,29.1,5.0,0.0,0.0,0.0,0.91,0.91,0.45,2.73,0.45,0.0,0.0,0.0,6.36,0.45,2.73,14.3,0.0,19.32849999999999,Mediano
497,1928,1929,Facundo Pellistri,URU,FW,Manchester Utd,Premier League,21,2001,1,0,32,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,260.0,0.0,12.5,12.5,100.0,7.5,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,2.5,7.5,12.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,22.5,207.5,27.5,0.0,0.0,0.0,2.5,0.0,25.0,5.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,Mediano
135,575,576,Matheus Cunha,BRA,FW,Wolves,Premier League,23,1999,5,3,250,2.8,0,2.14,0.71,33.3,0.0,0.0,17.2,0.0,0.0,0.0,15.7,21.8,72.1,200.4,19.6,11.4,14.6,78.0,2.5,3.21,77.8,1.07,2.14,50.0,0.0,0.71,0.0,0.36,0.0,0.71,21.8,18.6,3.21,0.36,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.71,2.86,2.14,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.36,0.36,0.36,100.0,0.0,2.14,0.36,1.79,0.71,1.07,1.79,0.0,36.4,1.07,9.29,16.4,12.1,2.86,36.4,3.57,1.79,50.0,1.07,30.0,17.1,113.9,38.6,1.43,0.36,0.36,5.0,1.79,19.3,4.29,0.0,0.0,0.0,2.86,1.79,0.71,0.71,0.0,0.0,0.0,0.0,5.36,0.71,5.0,12.5,0.0,19.241000000000003,Mediano
222,904,905,Adolfo Gaich,ARG,FW,Hellas Verona,Serie A,23,1999,1,0,23,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.7,37.5,93.3,20.0,6.67,20.0,33.3,3.33,3.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,26.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,6.67,33.3,3.33,40.0,6.67,3.33,50.0,3.33,50.0,20.0,103.3,0.0,0.0,0.0,3.33,10.0,3.33,33.3,6.67,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,10.0,0.0,0.0,19.16,Mediano
529,2047,2048,Giacomo Raspadori,ITA,FW,Sassuolo,Serie A,22,2000,1,0,45,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,414.0,66.0,4.0,4.0,100.0,12.0,14.0,85.7,2.0,4.0,50.0,0.0,0.0,2.0,0.0,0.0,4.0,24.0,18.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,14.0,16.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,20.0,66.0,12.0,0.0,2.0,0.0,4.0,2.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Mediano
448,1750,1751,Suliman Mustapha,AUT,FWMF,Mainz 05,Bundesliga,21,2001,5,0,68,0.8,0,2.5,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,12.5,23.8,52.6,171.3,71.3,7.5,12.5,60.0,3.75,8.75,42.9,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,2.5,23.8,22.5,1.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,12.5,0.0,1.25,2.5,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,2.5,0.0,0.0,45.0,0.0,1.25,22.5,22.5,5.0,45.0,3.75,2.5,66.7,1.25,33.3,20.0,225.0,165.0,6.25,3.75,2.5,6.25,2.5,28.8,8.75,1.25,0.0,0.0,3.75,0.0,1.25,0.0,2.5,0.0,0.0,0.0,3.75,1.25,2.5,33.3,0.0,18.75,Mediano
677,2667,2668,Alessio Zerbin,ITA,FW,Napoli,Serie A,23,1999,4,0,55,0.6,0,1.67,1.67,100.0,0.0,0.0,13.8,0.0,0.0,0.0,16.7,28.3,58.8,200.0,35.0,10.0,13.3,75.0,3.33,6.67,50.0,1.67,1.67,100.0,0.0,0.0,1.67,0.0,0.0,0.0,28.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,1.67,1.67,1.67,1.67,3.33,50.0,1.67,0.0,0.0,0.0,0.0,5.0,3.33,0.0,48.3,6.67,13.3,25.0,10.0,3.33,48.3,1.67,1.67,100.0,0.0,0.0,36.7,116.7,16.7,0.0,0.0,0.0,3.33,5.0,38.3,6.67,1.67,0.0,0.0,6.67,1.67,1.67,0.0,1.67,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,18.659999999999997,Mediano
539,2101,2102,�ngel Rodr�guez,ESP,FWMF,Mallorca,La Liga,35,1987,8,1,208,2.3,0,3.04,0.87,28.6,0.0,0.0,11.6,0.0,0.0,0.0,13.9,18.3,76.2,192.6,48.7,6.52,6.96,93.8,3.48,5.22,66.7,1.3,2.61,50.0,0.0,0.87,1.3,0.0,0.0,1.3,18.3,17.0,1.3,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,13.9,0.0,0.43,1.3,0.87,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43,0.0,0.0,0.43,0.0,0.43,1.3,0.0,1.3,0.0,0.43,0.43,0.0,29.1,1.74,3.04,14.8,11.3,5.22,29.1,1.3,0.0,0.0,1.3,100.0,19.6,85.7,11.3,0.43,0.43,0.87,2.17,1.3,22.6,3.91,0.0,0.0,0.0,0.87,1.3,0.87,0.43,0.43,0.0,0.0,0.0,1.74,3.04,0.87,77.8,0.0,18.540499999999994,Mediano
185,746,747,Shane Duffy,IRL,FWDF,Fulham,Premier League,31,1992,4,0,6,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,50.0,200.0,90.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,30.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,66.7,0.0,18.5,Mediano
81,324,325,Kouam� Botu�,BFA,FWMF,Ajaccio,Ligue 1,20,2002,7,2,225,2.5,0,2.8,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,12.8,18.4,69.6,152.4,55.6,8.8,12.0,73.3,3.2,4.8,66.7,0.0,0.0,0.0,0.0,1.2,2.4,0.4,0.0,1.6,18.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.4,3.2,1.6,0.0,0.0,0.4,1.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.6,0.8,0.8,0.4,0.4,0.0,0.8,0.0,0.8,0.4,0.0,0.4,0.0,1.6,0.4,0.0,32.8,0.4,2.8,12.4,18.8,5.2,32.8,2.0,0.4,20.0,1.6,80.0,21.2,150.0,50.0,1.6,1.2,1.2,3.6,0.4,22.0,5.6,0.0,0.0,0.0,2.0,2.4,0.0,0.0,0.8,0.0,0.0,0.0,5.2,4.0,6.8,37.0,0.0,18.460000000000004,Mediano
352,1355,1356,R�my Labeau Lascary,GLP,FWMF,Lens,Ligue 1,19,2003,5,0,82,0.9,0,3.33,1.11,33.3,0.0,0.0,15.9,0.0,0.0,0.0,17.8,21.1,84.2,295.6,95.6,8.89,10.0,88.9,5.56,6.67,83.3,2.22,2.22,100.0,0.0,1.11,0.0,0.0,0.0,1.11,21.1,21.1,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,17.8,0.0,1.11,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,2.22,4.44,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.22,0.0,4.44,0.0,0.0,38.9,1.11,8.89,7.78,22.2,8.89,38.9,4.44,1.11,25.0,3.33,75.0,28.9,196.7,71.1,1.11,1.11,0.0,4.44,1.11,25.6,13.3,0.0,0.0,0.0,3.33,0.0,0.0,2.22,2.22,0.0,0.0,0.0,4.44,1.11,1.11,50.0,0.0,18.405500000000004,Mediano
461,1795,1796,Justin Njinmah,GER,FW,Dortmund,Bundesliga,22,2000,1,0,22,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,15.0,5.0,20.0,5.0,0.0,0.0,5.0,100.0,30.0,130.0,40.0,5.0,0.0,0.0,0.0,10.0,25.0,20.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,Mediano
214,865,866,Datro Fofana,CIV,FWMF,Chelsea,Premier League,20,2002,1,0,16,0.2,0,5.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,5.0,10.0,50.0,45.0,25.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,15.0,30.0,15.0,45.0,15.0,10.0,66.7,5.0,33.3,10.0,35.0,25.0,0.0,0.0,0.0,10.0,0.0,20.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Mediano
432,1705,1706,Andrew Moran,IRL,FW,Brighton,Premier League,19,2003,1,0,12,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,50.0,130.0,0.0,10.0,10.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,50.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,0.0,0.0,0.0,20.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Mediano
182,733,734,Guela Dou�,FRA,FW,Rennes,Ligue 1,20,2002,1,0,8,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0,490.0,90.0,30.0,30.0,100.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,30.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Mediano
180,718,719,Kasper Dolberg,DEN,FWMF,Hoffenheim,Bundesliga,25,1997,5,2,213,2.4,0,1.25,0.42,33.3,0.0,0.0,15.3,0.0,0.0,0.0,12.9,16.7,77.5,171.3,26.7,6.67,8.75,76.2,4.58,5.42,84.6,0.42,0.42,100.0,0.0,1.25,0.42,1.25,0.0,1.25,16.7,15.0,0.83,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,12.9,0.83,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.42,0.0,0.42,0.42,0.42,0.83,50.0,0.42,0.83,0.83,0.0,0.0,0.83,0.83,0.0,28.3,2.08,2.08,10.0,16.7,3.33,28.3,1.67,0.42,25.0,1.25,75.0,16.3,105.0,47.5,1.25,2.5,0.42,5.42,1.25,20.4,5.0,0.0,0.0,0.0,1.25,1.25,0.83,0.42,0.42,0.0,0.0,0.0,0.42,1.25,2.5,33.3,0.0,17.68,Mediano
652,2579,2580,Theo Walcott,ENG,FWMF,Southampton,Premier League,33,1989,4,1,139,1.5,0,2.0,0.67,33.3,0.0,0.0,24.2,0.0,0.0,0.0,14.7,20.7,71.0,182.0,32.0,11.3,12.7,89.5,3.33,7.33,45.5,0.0,0.67,0.0,0.0,1.33,2.0,0.0,0.0,1.33,20.7,20.0,0.67,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,3.33,2.67,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.67,1.33,0.0,0.67,1.33,1.33,100.0,0.0,0.0,0.0,0.0,0.67,2.67,0.0,0.0,33.3,0.0,4.0,12.7,18.0,2.0,33.3,1.33,0.0,0.0,1.33,100.0,16.7,108.7,86.7,2.0,1.33,1.33,2.67,1.33,18.7,6.0,0.67,0.0,0.0,1.33,0.0,2.67,2.67,0.67,0.0,0.0,0.0,2.67,0.67,0.67,50.0,0.0,17.3935,Ruim
545,2144,2145,Georginio Rutter,FRA,FW,Leeds United,Premier League,20,2002,2,0,52,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.3,37.5,78.3,0.0,1.67,1.67,100.0,3.33,6.67,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,8.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,1.67,1.67,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,1.67,0.0,0.0,1.67,3.33,50.0,1.67,0.0,0.0,0.0,1.67,3.33,3.33,0.0,36.7,3.33,6.67,11.7,18.3,3.33,36.7,10.0,3.33,33.3,6.67,66.7,18.3,50.0,21.7,1.67,0.0,0.0,3.33,3.33,21.7,0.0,0.0,0.0,0.0,1.67,3.33,0.0,0.0,1.67,0.0,0.0,0.0,1.67,5.0,1.67,75.0,0.0,17.216500000000003,Ruim
